ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
110001,200601,1845,112493.0
110002,200601,3891,249812.0
110003,200601,98,6364.0
110004,200601,5753,325771.0
110005,200601,1235,67889.0
110006,200601,1132,73908.0
110007,200601,302,19171.0
110008,200601,53,3938.0
110009,200601,1017,60225.0
110010,200601,1852,130169.0
110011,200601,3847,214129.0
110012,200601,2824,153400.0
110013,200601,871,57360.0
110014,200601,1340,92252.0
110015,200601,853,40980.0
110018,200601,1543,90208.0
110020,200601,18578,1183580.0
110025,200601,483,26042.0
110026,200601,255,16012.0
110028,200601,2780,187990.0
110029,200601,809,54430.0
110030,200601,3637,203771.0
110032,200601,1086,72230.0
110033,200601,966,56316.0
110034,200601,2323,168192.0
110037,200601,415,27175.0
110040,200601,792,52419.0
110045,200601,878,53646.0
110050,200601,490,21019.0
110060,200601,464,28443.0
110070,200601,586,37530.0
110080,200601,124,8380.0
110090,200601,301,19564.0
110092,200601,187,9196.0
110094,200601,328,17030.0
110100,200601,683,43867.0
110110,200601,473,30002.0
110120,200601,905,64532.0
110130,200601,258,17215.0
110140,200601,638,43207.0
110143,200601,297,17965.0
110145,200601,53,2403.0
110146,200601,79,3788.0
110147,200601,184,8859.0
110148,200601,372,26530.0
110149,200601,433,23452.0
110150,200601,1180,76290.0
110155,200601,309,17571.0
110160,200601,204,14010.0
110170,200601,649,43223.0
110175,200601,360,26252.0
110180,200601,524,33557.0
120001,200601,740,53788.0
120005,200601,367,25479.0
120010,200601,1304,89490.0
120013,200601,284,19943.0
120017,200601,469,31145.0
120020,200601,4388,314413.0
120025,200601,1014,61301.0
120030,200601,2614,186607.0
120032,200601,286,20239.0
120033,200601,1034,74376.0
120034,200601,634,46884.0
120035,200601,593,50078.0
120038,200601,1224,90641.0
120039,200601,105,8585.0
120040,200601,17350,1070777.0
120042,200601,792,59255.0
120043,200601,164,12356.0
120045,200601,757,45563.0
120050,200601,1814,122416.0
120060,200601,2177,158006.0
120070,200601,963,66851.0
120080,200601,252,18180.0
130002,200601,707,49653.0
130006,200601,158,13139.0
130008,200601,660,51632.0
130010,200601,608,42787.0
130014,200601,787,50952.0
130020,200601,571,42139.0
130030,200601,2754,202604.0
130040,200601,1044,67693.0
130050,200601,1569,113344.0
130060,200601,1797,123898.0
130063,200601,609,44454.0
130068,200601,940,71071.0
130070,200601,1911,140371.0
130080,200601,1449,110066.0
130083,200601,474,31075.0
130090,200601,472,31764.0
130100,200601,2547,179630.0
130110,200601,568,35614.0
130115,200601,814,53090.0
130120,200601,5852,440645.0
130130,200601,293,20435.0
130140,200601,2716,200945.0
130150,200601,861,58876.0
130160,200601,1475,100435.0
130165,200601,477,32601.0
130170,200601,3107,234827.0
130180,200601,845,63413.0
130185,200601,1074,79017.0
130190,200601,6866,514316.0
130195,200601,420,29521.0
130200,200601,564,42014.0
130210,200601,428,32100.0
130220,200601,356,25199.0
130230,200601,1320,91578.0
130240,200601,3635,267785.0
130250,200601,5765,434034.0
130255,200601,205,16555.0
130260,200601,61028,3892286.0
130270,200601,2564,182577.0
130280,200601,1202,90921.0
130290,200601,2324,160472.0
130300,200601,1542,118004.0
130310,200601,2222,163835.0
130320,200601,428,29133.0
130330,200601,680,51856.0
130340,200601,8818,657845.0
130350,200601,454,32365.0
130353,200601,959,65330.0
130356,200601,1686,117460.0
130360,200601,353,21150.0
130370,200601,907,64298.0
130380,200601,311,19009.0
130390,200601,1111,83956.0
130395,200601,379,27223.0
130400,200601,266,19483.0
130406,200601,1359,96500.0
130410,200601,2011,145476.0
130420,200601,2090,162009.0
130423,200601,520,37315.0
130426,200601,437,28817.0
130430,200601,1213,83273.0
130440,200601,1379,99385.0
140002,200601,8,590.0
140005,200601,706,48120.0
140010,200601,12596,871133.0
140015,200601,539,41352.0
140017,200601,84,6220.0
140020,200601,1002,70954.0
140023,200601,389,27313.0
140028,200601,460,27349.0
140030,200601,501,33144.0
140040,200601,17,1170.0
140045,200601,63,4450.0
140047,200601,598,44197.0
140050,200601,420,28248.0
140060,200601,374,24522.0
140070,200601,46,2648.0
150010,200601,10218,765744.0
150013,200601,475,33236.0
150020,200601,1749,119016.0
150030,200601,2159,150774.0
150034,200601,587,37293.0
150040,200601,2943,203998.0
150050,200601,2422,177767.0
150060,200601,5050,328507.0
150070,200601,957,70453.0
150080,200601,19312,1303684.0
150085,200601,222,17011.0
150090,200601,2746,210385.0
150095,200601,1992,147872.0
150100,200601,915,65800.0
150110,200601,758,58272.0
150120,200601,640,47071.0
150125,200601,221,15690.0
150130,200601,4768,326182.0
150140,200601,30404,1985663.0
150145,200601,740,45713.0
150150,200601,2062,141975.0
150157,200601,967,64337.0
150160,200601,668,46872.0
150170,200601,9469,718590.0
150172,200601,1172,71931.0
150175,200601,762,50506.0
150178,200601,3172,246688.0
150180,200601,7000,514943.0
150190,200601,1146,84976.0
150195,200601,819,57280.0
150200,200601,559,44521.0
150210,200601,2527,194598.0
150215,200601,786,45850.0
150220,200601,2734,176832.0
150230,200601,1088,83766.0
150240,200601,6651,434395.0
150250,200601,1433,106752.0
150260,200601,586,42541.0
150270,200601,1759,112047.0
150275,200601,1029,71596.0
150276,200601,210,12765.0
150277,200601,2340,176043.0
150280,200601,1737,137562.0
150285,200601,431,31478.0
150290,200601,1565,109829.0
150293,200601,2955,199391.0
150295,200601,780,45615.0
150300,200601,231,13049.0
150304,200601,812,55284.0
150307,200601,1485,103076.0
150309,200601,2285,134794.0
150310,200601,287,20501.0
150320,200601,3416,241443.0
150330,200601,4462,335501.0
150340,200601,245,14239.0
150345,200601,1922,138788.0
150350,200601,1168,83949.0
150360,200601,6366,411814.0
150370,200601,2803,178760.0
150375,200601,837,52275.0
150380,200601,1722,107961.0
150390,200601,2783,209759.0
150400,200601,1749,129274.0
150405,200601,2782,194457.0
150410,200601,756,59031.0
150420,200601,6906,425819.0
150430,200601,396,30494.0
150440,200601,564,40340.0
150442,200601,5861,338852.0
150445,200601,1043,63140.0
150450,200601,967,78948.0
150460,200601,833,60662.0
150470,200601,5357,392516.0
150475,200601,,
150480,200601,2852,192373.0
150490,200601,1215,97005.0
150495,200601,1314,91131.0
150497,200601,1283,81134.0
150500,200601,416,29101.0
150503,200601,1162,54698.0
150506,200601,3477,263443.0
150510,200601,2523,186132.0
150520,200601,2241,182016.0
150530,200601,3400,256198.0
150540,200601,1772,135825.0
150543,200601,1255,79255.0
150548,200601,2113,153128.0
150549,200601,707,47550.0
150550,200601,6905,492409.0
150553,200601,6083,408449.0
150555,200601,496,32743.0
150560,200601,494,32737.0
150563,200601,1028,72322.0
150565,200601,757,59913.0
150570,200601,1704,123254.0
150580,200601,3821,290820.0
150590,200601,989,70954.0
150600,200601,2456,178715.0
150610,200601,1054,68936.0
150611,200601,1386,106900.0
150613,200601,5275,298834.0
150616,200601,285,16850.0
150618,200601,3023,159353.0
150619,200601,2591,178816.0
150620,200601,710,50919.0
150630,200601,1707,121992.0
150635,200601,1141,80174.0
150640,200601,451,30226.0
150650,200601,1599,111244.0
150655,200601,1911,135120.0
150658,200601,628,36960.0
150660,200601,1471,83929.0
150670,200601,2239,118573.0
150680,200601,11196,800409.0
150690,200601,408,28022.0
150700,200601,634,43120.0
150710,200601,403,29229.0
150715,200601,1114,70202.0
150720,200601,2020,153422.0
150730,200601,712,44186.0
150740,200601,1047,71944.0
150745,200601,1814,114373.0
150746,200601,237,16299.0
150747,200601,922,71132.0
150750,200601,837,58739.0
150760,200601,4161,289809.0
150770,200601,1774,133503.0
150775,200601,143,8912.0
150780,200601,843,54518.0
150790,200601,1578,108644.0
150795,200601,3119,219138.0
150796,200601,435,32620.0
150797,200601,1234,86924.0
150800,200601,3900,277921.0
150803,200601,2999,221471.0
150805,200601,829,49667.0
150808,200601,1832,113294.0
150810,200601,4584,310195.0
150812,200601,654,43611.0
150815,200601,3220,216970.0
150820,200601,2223,168329.0
150830,200601,3735,270222.0
150835,200601,677,42483.0
150840,200601,1566,86299.0
160005,200601,95,6303.0
160010,200601,188,13858.0
160015,200601,347,22945.0
160020,200601,28,1841.0
160021,200601,164,13141.0
160023,200601,49,2990.0
160025,200601,26,1680.0
160027,200601,455,32188.0
160030,200601,4405,281824.0
160040,200601,160,12009.0
160050,200601,493,32221.0
160053,200601,570,39663.0
160055,200601,136,10935.0
160060,200601,3571,260651.0
160070,200601,383,31793.0
160080,200601,285,17788.0
170025,200601,89,5175.0
170030,200601,370,25736.0
170035,200601,508,28366.0
170040,200601,503,34620.0
170070,200601,743,38027.0
170100,200601,306,19632.0
170105,200601,208,14495.0
170110,200601,329,21811.0
170130,200601,161,10412.0
170190,200601,400,26450.0
170200,200601,218,10565.0
170210,200601,6631,361752.0
170215,200601,204,13109.0
170220,200601,2541,174158.0
170230,200601,533,31185.0
170240,200601,517,31384.0
170255,200601,1408,94234.0
170270,200601,258,15601.0
170290,200601,994,66457.0
170300,200601,723,49064.0
170305,200601,124,6542.0
170307,200601,370,24718.0
170310,200601,499,29392.0
170320,200601,485,30841.0
170330,200601,31,2220.0
170360,200601,119,6991.0
170370,200601,544,33196.0
170380,200601,655,45356.0
170382,200601,218,14271.0
170384,200601,219,15487.0
170386,200601,205,12215.0
170388,200601,116,7430.0
170389,200601,406,27950.0
170390,200601,136,8596.0
170410,200601,104,6585.0
170460,200601,92,5765.0
170510,200601,113,7936.0
170550,200601,1639,91588.0
170555,200601,386,23331.0
170560,200601,281,18270.0
170600,200601,336,21730.0
170610,200601,530,35363.0
170625,200601,37,2244.0
170650,200601,662,43525.0
170700,200601,1053,74087.0
170710,200601,586,35657.0
170720,200601,302,16816.0
170730,200601,413,23763.0
170740,200601,902,69667.0
170755,200601,329,18002.0
170765,200601,593,36285.0
170770,200601,562,37470.0
170820,200601,1638,96096.0
170825,200601,78,4165.0
170830,200601,523,34586.0
170900,200601,616,39539.0
170930,200601,1508,85862.0
170950,200601,3407,171299.0
170980,200601,82,3779.0
171050,200601,447,28779.0
171070,200601,697,48519.0
171090,200601,383,25832.0
171110,200601,213,12219.0
171150,200601,160,9437.0
171180,200601,59,3503.0
171190,200601,380,22533.0
171195,200601,311,22375.0
171200,200601,129,7288.0
171215,200601,123,7104.0
171240,200601,226,16635.0
171245,200601,198,13955.0
171250,200601,321,21029.0
171270,200601,96,6325.0
171280,200601,314,21196.0
171320,200601,840,50856.0
171330,200601,750,38571.0
171360,200601,203,12526.0
171370,200601,194,11651.0
171380,200601,236,17240.0
171395,200601,175,10630.0
171420,200601,645,42572.0
171430,200601,227,14895.0
171488,200601,662,43659.0
171500,200601,383,24128.0
171510,200601,329,22087.0
171515,200601,234,14129.0
171525,200601,149,11103.0
171550,200601,54,2361.0
171570,200601,288,18447.0
171575,200601,393,22657.0
171610,200601,1458,80164.0
171620,200601,1247,88141.0
171630,200601,346,21057.0
171650,200601,627,40288.0
171660,200601,613,34796.0
171665,200601,541,35157.0
171670,200601,687,39732.0
171700,200601,303,19095.0
171720,200601,96,6080.0
171750,200601,514,28267.0
171780,200601,395,26385.0
171790,200601,408,28044.0
171800,200601,216,14710.0
171820,200601,3134,181819.0
171830,200601,803,59911.0
171840,200601,229,12826.0
171845,200601,174,10531.0
171850,200601,243,16296.0
171855,200601,225,14461.0
171865,200601,96,7643.0
171870,200601,29,1763.0
171875,200601,270,19466.0
171880,200601,291,18858.0
171884,200601,138,6675.0
171886,200601,185,11367.0
171888,200601,37,1793.0
171889,200601,108,5614.0
171890,200601,308,21707.0
171900,200601,134,8177.0
172000,200601,280,19145.0
172010,200601,224,11808.0
172015,200601,84,6428.0
172020,200601,959,65136.0
172025,200601,262,16450.0
172030,200601,374,21885.0
172049,200601,249,17019.0
172065,200601,277,18797.0
172080,200601,1134,79262.0
172085,200601,128,7141.0
172090,200601,1018,60549.0
172093,200601,155,11448.0
172097,200601,245,13711.0
172100,200601,5045,312144.0
172110,200601,345,24725.0
172120,200601,1613,99702.0
172125,200601,68,3416.0
172130,200601,112,6800.0
172208,200601,793,47074.0
172210,200601,752,48880.0
210005,200601,5502,363643.0
210010,200601,637,48029.0
210015,200601,1072,71464.0
210020,200601,2834,198476.0
210030,200601,2485,179768.0
210040,200601,1100,76936.0
210043,200601,2320,166450.0
210047,200601,3548,270616.0
210050,200601,1031,77782.0
210055,200601,584,42575.0
210060,200601,3808,290333.0
210070,200601,2414,165046.0
210080,200601,959,67396.0
210083,200601,1389,107130.0
210087,200601,265,19859.0
210090,200601,4516,336072.0
210095,200601,2093,160452.0
210100,200601,2560,186722.0
210110,200601,1095,74206.0
210120,200601,10004,691871.0
210125,200601,1366,100812.0
210130,200601,1075,75847.0
210135,200601,665,48684.0
210140,200601,3919,260956.0
210150,200601,1934,126560.0
210160,200601,5408,381053.0
210170,200601,6736,495623.0
210173,200601,638,51886.0
210177,200601,854,58884.0
210180,200601,501,33713.0
210190,200601,2688,178555.0
210193,200601,474,33008.0
210197,200601,547,41198.0
210200,200601,3352,234952.0
210203,200601,1947,142616.0
210207,200601,1449,106372.0
210210,200601,3650,244011.0
210215,200601,777,54028.0
210220,200601,2971,230678.0
210230,200601,2944,219944.0
210232,200601,4873,358181.0
210235,200601,1267,87398.0
210237,200601,1042,74876.0
210240,200601,1039,68865.0
210250,200601,1554,106868.0
210255,200601,447,27281.0
210260,200601,1683,128540.0
210270,200601,2000,139122.0
210275,200601,783,52187.0
210280,200601,1373,85836.0
210290,200601,2112,162547.0
210300,200601,16539,1156324.0
210310,200601,1100,78945.0
210312,200601,950,69660.0
210315,200601,867,65474.0
210317,200601,1643,115968.0
210320,200601,7722,583459.0
210325,200601,883,58092.0
210330,200601,11752,806414.0
210340,200601,4625,325844.0
210350,200601,2155,149191.0
210355,200601,508,37326.0
210360,200601,8201,572227.0
210370,200601,3810,284534.0
210375,200601,993,69215.0
210380,200601,2074,149513.0
210390,200601,1048,79854.0
210400,200601,2480,160950.0
210405,200601,2169,146995.0
210407,200601,667,37489.0
210408,200601,459,35058.0
210409,200601,1492,107453.0
210410,200601,1150,86920.0
210420,200601,1690,125529.0
210430,200601,925,66706.0
210440,200601,1802,126934.0
210450,200601,889,66820.0
210455,200601,1074,73095.0
210460,200601,1835,121137.0
210462,200601,870,63214.0
210465,200601,1507,111337.0
210467,200601,2803,202185.0
210470,200601,662,41706.0
210480,200601,2036,139720.0
210490,200601,1492,105862.0
210500,200601,2530,181400.0
210510,200601,2710,199385.0
210515,200601,1255,94382.0
210520,200601,1304,87661.0
210530,200601,14559,848790.0
210535,200601,530,33796.0
210540,200601,5167,372314.0
210542,200601,2155,143903.0
210545,200601,401,29871.0
210547,200601,1376,99250.0
210550,200601,2352,148118.0
210560,200601,1211,73258.0
210565,200601,622,42390.0
210570,200601,3601,250920.0
210580,200601,865,61760.0
210590,200601,1165,78193.0
210592,200601,1376,101380.0
210594,200601,1138,81201.0
210596,200601,1188,92226.0
210598,200601,322,22025.0
210600,200601,1264,78717.0
210610,200601,733,50080.0
210620,200601,503,36819.0
210630,200601,1740,124506.0
210632,200601,1398,105884.0
210635,200601,307,23075.0
210637,200601,1155,77268.0
210640,200601,1508,110438.0
210650,200601,2421,159981.0
210660,200601,2740,203418.0
210663,200601,1005,72133.0
210667,200601,240,19005.0
210670,200601,2456,180982.0
210675,200601,1769,114329.0
210680,200601,1546,111218.0
210690,200601,1156,91527.0
210700,200601,642,37467.0
210710,200601,1493,117993.0
210720,200601,421,33434.0
210725,200601,535,37998.0
210730,200601,637,46518.0
210735,200601,1166,76647.0
210740,200601,1910,136143.0
210745,200601,1252,88670.0
210750,200601,5392,374056.0
210760,200601,2408,176369.0
210770,200601,2070,150173.0
210780,200601,1974,141465.0
210790,200601,1162,83802.0
210800,200601,1784,130760.0
210805,200601,1353,101694.0
210810,200601,2496,193106.0
210820,200601,4010,267931.0
210825,200601,1374,96620.0
210830,200601,3313,246064.0
210840,200601,2007,140222.0
210845,200601,2412,168562.0
210850,200601,2597,185705.0
210860,200601,7589,546730.0
210870,200601,2369,176197.0
210880,200601,2088,154803.0
210890,200601,2168,137940.0
210900,200601,1369,99040.0
210905,200601,669,50166.0
210910,200601,4135,280719.0
210920,200601,1307,93154.0
210923,200601,608,46510.0
210927,200601,1721,132841.0
210930,200601,1391,104811.0
210940,200601,1203,95706.0
210945,200601,1160,84882.0
210950,200601,2368,156354.0
210955,200601,716,48251.0
210960,200601,3297,229722.0
210970,200601,227,15432.0
210975,200601,598,46312.0
210980,200601,3672,266778.0
210990,200601,3927,246363.0
211000,200601,6916,495384.0
211003,200601,2355,162299.0
211010,200601,2899,214013.0
211020,200601,1752,122202.0
211023,200601,981,70521.0
211027,200601,878,66068.0
211030,200601,1903,131468.0
211040,200601,1355,102288.0
211050,200601,4122,284943.0
211060,200601,2754,204489.0
211065,200601,157,11453.0
211070,200601,3836,247336.0
211080,200601,322,25375.0
211085,200601,692,46471.0
211090,200601,1568,109053.0
211100,200601,2711,198349.0
211102,200601,1212,91352.0
211105,200601,321,22410.0
211107,200601,2305,169122.0
211110,200601,2485,166941.0
211120,200601,8742,607226.0
211125,200601,992,71608.0
211130,200601,59221,3686627.0
211140,200601,2941,212128.0
211150,200601,4387,325404.0
211153,200601,1170,82446.0
211157,200601,291,20202.0
211160,200601,658,49181.0
211163,200601,685,50006.0
211167,200601,632,45247.0
211170,200601,2161,157146.0
211172,200601,669,49439.0
211174,200601,687,52053.0
211176,200601,1493,104541.0
211178,200601,1354,103330.0
211180,200601,1195,84286.0
211190,200601,1305,95871.0
211195,200601,509,33427.0
211200,200601,474,30818.0
211210,200601,2125,152033.0
211220,200601,9645,636147.0
211223,200601,1991,127042.0
211227,200601,499,36509.0
211230,200601,3095,214948.0
211240,200601,2903,214334.0
211245,200601,2360,171932.0
211250,200601,4036,316441.0
211260,200601,2206,171521.0
211270,200601,2396,185203.0
211280,200601,3189,226587.0
211285,200601,416,29989.0
211290,200601,3425,249157.0
211300,200601,3604,256888.0
211400,200601,4924,336976.0
220005,200601,966,66832.0
220010,200601,715,48513.0
220020,200601,1915,134291.0
220025,200601,949,60082.0
220027,200601,550,36198.0
220030,200601,1870,127199.0
220040,200601,3148,219649.0
220045,200601,509,39422.0
220050,200601,1963,127979.0
220060,200601,664,43775.0
220070,200601,865,60708.0
220080,200601,377,25537.0
220090,200601,417,26291.0
220095,200601,0,0.0
220100,200601,688,49051.0
220105,200601,861,64389.0
220110,200601,989,68773.0
220115,200601,607,36410.0
220117,200601,323,21613.0
220120,200601,5410,386098.0
220130,200601,265,20232.0
220140,200601,717,48643.0
220150,200601,2657,193681.0
220155,200601,492,34230.0
220157,200601,357,23782.0
220160,200601,1287,86975.0
220170,200601,517,33801.0
220173,200601,1035,68720.0
220177,200601,575,38223.0
220180,200601,606,41069.0
220190,200601,1631,114473.0
220191,200601,411,30810.0
220192,200601,683,49237.0
220194,200601,418,27583.0
220196,200601,983,67844.0
220198,200601,588,39813.0
220200,200601,1400,98083.0
220202,200601,895,65503.0
220205,200601,1036,71531.0
220207,200601,376,26037.0
220208,200601,502,32219.0
220209,200601,775,55423.0
220210,200601,802,55018.0
220211,200601,749,54525.0
220213,200601,691,45892.0
220217,200601,637,43198.0
220220,200601,4651,291154.0
220225,200601,529,34305.0
220230,200601,1635,111597.0
220240,200601,1516,104289.0
220245,200601,592,41190.0
220250,200601,1050,74483.0
220253,200601,678,47834.0
220255,200601,623,45507.0
220260,200601,2415,176751.0
220265,200601,458,33399.0
220270,200601,3099,226960.0
220271,200601,608,43206.0
220272,200601,437,29920.0
220273,200601,487,34016.0
220275,200601,603,43006.0
220277,200601,948,66485.0
220280,200601,704,47415.0
220285,200601,716,48271.0
220290,200601,2050,137961.0
220300,200601,575,44229.0
220310,200601,556,40498.0
220320,200601,1262,84602.0
220323,200601,553,38831.0
220325,200601,479,26798.0
220327,200601,555,43533.0
220330,200601,1656,108367.0
220335,200601,733,47824.0
220340,200601,841,53198.0
220342,200601,498,35477.0
220345,200601,1226,83258.0
220350,200601,2148,140801.0
220360,200601,504,31794.0
220370,200601,3609,250440.0
220375,200601,567,40171.0
220380,200601,490,31743.0
220385,200601,412,25879.0
220390,200601,4032,235748.0
220400,200601,941,61978.0
220410,200601,691,44473.0
220415,200601,331,20093.0
220420,200601,829,55814.0
220430,200601,1089,66462.0
220435,200601,679,43753.0
220440,200601,925,70090.0
220450,200601,1041,70388.0
220455,200601,665,48449.0
220460,200601,585,38927.0
220465,200601,564,37325.0
220470,200601,1585,112424.0
220480,200601,1092,78003.0
220490,200601,1136,80349.0
220500,200601,1621,107100.0
220510,200601,1031,65459.0
220515,200601,797,53197.0
220520,200601,2222,156909.0
220525,200601,621,38477.0
220527,200601,569,40724.0
220530,200601,84,5656.0
220535,200601,286,18816.0
220540,200601,1593,113904.0
220545,200601,583,43922.0
220550,200601,3100,202864.0
220551,200601,558,40103.0
220552,200601,654,45227.0
220553,200601,508,34626.0
220554,200601,344,21954.0
220555,200601,812,52416.0
220556,200601,624,46310.0
220557,200601,768,58136.0
220558,200601,404,28941.0
220559,200601,659,43194.0
220560,200601,789,54364.0
220570,200601,2038,135936.0
220580,200601,2600,179460.0
220585,200601,648,44970.0
220590,200601,637,46456.0
220595,200601,833,56163.0
220600,200601,540,35546.0
220605,200601,808,55497.0
220610,200601,1326,97403.0
220620,200601,3195,232591.0
220630,200601,166,11503.0
220635,200601,961,68654.0
220640,200601,1243,82680.0
220650,200601,862,61306.0
220660,200601,561,40407.0
220665,200601,576,39790.0
220667,200601,843,62646.0
220669,200601,615,44429.0
220670,200601,1254,79936.0
220672,200601,,
220675,200601,562,36898.0
220680,200601,737,51045.0
220690,200601,593,34967.0
220695,200601,406,25764.0
220700,200601,4490,299965.0
220710,200601,291,20125.0
220720,200601,976,64468.0
220730,200601,498,35957.0
220735,200601,455,31843.0
220740,200601,286,20242.0
220750,200601,1275,85913.0
220755,200601,366,22799.0
220760,200601,150,12388.0
220770,200601,11116,699315.0
220775,200601,560,41757.0
220777,200601,805,50740.0
220779,200601,395,29234.0
220780,200601,2196,147908.0
220785,200601,595,41456.0
220790,200601,4664,332195.0
220793,200601,373,25852.0
220795,200601,640,42544.0
220800,200601,6931,425225.0
220810,200601,1301,89639.0
220820,200601,2241,157970.0
220830,200601,3167,220571.0
220840,200601,7039,469324.0
220850,200601,1346,101192.0
220855,200601,252,17037.0
220860,200601,432,29844.0
220865,200601,846,59897.0
220870,200601,656,47168.0
220880,200601,2494,155920.0
220885,200601,324,22689.0
220887,200601,606,43003.0
220890,200601,508,37480.0
220900,200601,765,48853.0
220910,200601,452,30096.0
220915,200601,388,26273.0
220920,200601,605,41742.0
220930,200601,622,44620.0
220935,200601,586,34589.0
220937,200601,604,41496.0
220940,200601,617,42004.0
220945,200601,202,13252.0
220950,200601,436,30029.0
220955,200601,554,40656.0
220960,200601,407,25171.0
220965,200601,555,39538.0
220970,200601,514,30753.0
220975,200601,302,21403.0
220980,200601,618,40807.0
220985,200601,566,38628.0
220987,200601,590,43566.0
220990,200601,974,65118.0
220995,200601,596,38955.0
220997,200601,739,53766.0
221000,200601,2165,147426.0
221005,200601,529,37165.0
221010,200601,494,33962.0
221020,200601,953,63947.0
221030,200601,754,50558.0
221035,200601,674,43646.0
221037,200601,367,25440.0
221038,200601,198,13063.0
221039,200601,479,33562.0
221040,200601,2741,186030.0
221050,200601,1131,76190.0
221060,200601,3115,209266.0
221062,200601,458,32966.0
221063,200601,414,24891.0
221065,200601,1009,69099.0
221070,200601,1850,139727.0
221080,200601,1126,77802.0
221090,200601,579,41059.0
221093,200601,679,45853.0
221095,200601,340,24456.0
221097,200601,367,24606.0
221100,200601,39047,2417012.0
221110,200601,4300,304750.0
221120,200601,1540,95411.0
221130,200601,2369,156221.0
221135,200601,772,55933.0
221140,200601,454,26662.0
221150,200601,489,33862.0
221160,200601,449,29734.0
221170,200601,513,34957.0
230010,200601,1163,80327.0
230015,200601,1379,88823.0
230020,200601,6097,415989.0
230030,200601,5691,379654.0
230040,200601,1870,132530.0
230050,200601,1222,83989.0
230060,200601,925,62698.0
230070,200601,1916,132168.0
230075,200601,4409,299668.0
230080,200601,930,68206.0
230090,200601,1515,111038.0
230100,200601,5520,313098.0
230110,200601,6921,428704.0
230120,200601,3228,207980.0
230125,200601,1487,101365.0
230130,200601,2852,204384.0
230140,200601,1648,118199.0
230150,200601,1166,78789.0
230160,200601,3233,219145.0
230170,200601,3361,232699.0
230180,200601,814,55584.0
230185,200601,2023,140964.0
230190,200601,5353,368394.0
230195,200601,2354,168415.0
230200,200601,2853,205599.0
230205,200601,1842,126107.0
230210,200601,3403,215597.0
230220,200601,5847,371083.0
230230,200601,3316,235648.0
230240,200601,7507,518468.0
230250,200601,4472,302160.0
230260,200601,6529,405865.0
230270,200601,2644,180827.0
230280,200601,9275,601705.0
230290,200601,2196,155569.0
230300,200601,2263,159438.0
230310,200601,2545,183204.0
230320,200601,3554,256463.0
230330,200601,2658,178210.0
230340,200601,1719,119326.0
230350,200601,6107,383219.0
230360,200601,1880,126975.0
230365,200601,1299,88663.0
230370,200601,25265,1459430.0
230380,200601,3408,240569.0
230390,200601,1485,106849.0
230393,200601,1424,101126.0
230395,200601,2635,174903.0
230400,200601,2794,202272.0
230410,200601,9501,622696.0
230420,200601,9892,642017.0
230423,200601,2520,174517.0
230425,200601,2469,164438.0
230426,200601,1187,78612.0
230427,200601,759,52093.0
230428,200601,3759,254042.0
230430,200601,2901,194406.0
230435,200601,2276,143468.0
230440,200601,91813,5258288.0
230445,200601,1593,105116.0
230450,200601,1571,106561.0
230460,200601,618,46784.0
230465,200601,2186,155334.0
230470,200601,6134,408753.0
230480,200601,745,54506.0
230490,200601,1243,79324.0
230495,200601,2057,134023.0
230500,200601,4633,324418.0
230510,200601,581,41155.0
230520,200601,2679,184388.0
230523,200601,3468,212930.0
230526,200601,1719,128615.0
230530,200601,2653,183949.0
230533,200601,1308,86191.0
230535,200601,1860,112822.0
230540,200601,8524,558588.0
230550,200601,9362,576683.0
230560,200601,3495,238798.0
230565,200601,1786,119679.0
230570,200601,1716,109018.0
230580,200601,4707,329662.0
230590,200601,5450,385186.0
230600,200601,1734,112608.0
230610,200601,2569,188931.0
230620,200601,994,62006.0
230625,200601,2734,172575.0
230630,200601,4949,346299.0
230640,200601,10994,761716.0
230650,200601,2305,168523.0
230655,200601,3546,231337.0
230660,200601,2517,182378.0
230670,200601,2434,161481.0
230680,200601,1122,77782.0
230690,200601,4211,278892.0
230700,200601,3959,267762.0
230710,200601,3379,245883.0
230720,200601,962,62245.0
230725,200601,1440,92842.0
230730,200601,18813,1229295.0
230740,200601,2719,187685.0
230750,200601,4507,316423.0
230760,200601,5704,352641.0
230763,200601,1961,142569.0
230765,200601,15649,928713.0
230770,200601,8320,475755.0
230780,200601,2339,179306.0
230790,200601,963,71873.0
230800,200601,3437,222149.0
230810,200601,5314,384884.0
230820,200601,1312,88935.0
230830,200601,2994,204380.0
230835,200601,1861,123215.0
230837,200601,1724,123835.0
230840,200601,3814,265436.0
230850,200601,5307,351504.0
230860,200601,2389,166343.0
230870,200601,8044,531367.0
230880,200601,1028,72333.0
230890,200601,2176,160803.0
230900,200601,1941,130814.0
230910,200601,917,61220.0
230920,200601,1510,106370.0
230930,200601,4090,261386.0
230940,200601,3048,217233.0
230945,200601,3249,227907.0
230950,200601,3279,205989.0
230960,200601,4136,279090.0
230970,200601,5230,337756.0
230980,200601,1267,82078.0
230990,200601,771,53597.0
231000,200601,1238,80794.0
231010,200601,1394,91354.0
231020,200601,3419,224554.0
231025,200601,3079,214223.0
231030,200601,4772,324748.0
231040,200601,1713,127026.0
231050,200601,5898,403539.0
231060,200601,883,61190.0
231070,200601,4252,303382.0
231080,200601,2267,162027.0
231085,200601,1928,121525.0
231090,200601,2282,150419.0
